6.72846179502047-28.5774978599785j,-33.8262617033664+143.668783577612j,-32.9703939956674+140.514058929545j,-6.55821912311825+27.9499841118006j,0.196349541,0.077570189
10.0116158526051-42.5218927176621j,-33.0038744236422+140.175894498003j,-32.1688146527502+137.097867814505j,-9.75830324049104+41.5881835311678j,0.294524311,0.077570189
13.1983525766231-56.0567785036435j,-31.8636417914655+135.333034926441j,-31.0574320394641+132.361349287093j,-12.8644095632268+54.8258660087164j,0.392699082,0.077570189
16.2579819503749-69.0518068688826j,-30.4165448703985+129.186844247974j,-29.6469493779187+126.350118609973j,-15.8466245894670+67.5355454257338j,0.490873852,0.077570189
19.1610380704276-81.3818285864170j,-28.6765199948548+121.796513638687j,-27.9509503871928+119.122067220638j,-18.6762279582644+79.5948206216168j,0.589048623,0.077570189
21.8795629193732-92.9280988068314j,-26.6603245555802+113.233216022312j,-25.9857684646946+110.746805205222j,-21.3259690423591+90.8875541839590j,0.687223393,0.077570189
24.3873756168195-103.579420636070j,-24.3873756168195+103.579420636070j,-23.7703293866153+101.304990915319j,-23.7703293866153+101.304990915318j,0.785398163,0.077570189
26.6603245555802-113.233216022312j,-21.8795629193732+92.9280988068315j,-21.3259690423591+90.8875541839590j,-25.9857684646945+110.746805205222j,0.883572934,0.077570189
28.6765199948548-121.796513638687j,-19.1610380704276+81.3818285864170j,-18.6762279582644+79.5948206216170j,-27.9509503871928+119.122067220638j,0.981747704,0.077570189
30.4165448703985-129.186844247974j,-16.2579819503749+69.0518068688827j,-15.8466245894669+67.5355454257338j,-29.6469493779187+126.350118609973j,1.079922475,0.077570189
31.8636417914655-135.333034926441j,-13.1983525766232+56.0567785036436j,-12.8644095632267+54.8258660087163j,-31.0574320394641+132.361349287093j,1.178097245,0.077570189
33.0038744236423-140.175894498004j,-10.0116158526051+42.5218927176621j,-9.75830324049104+41.5881835311678j,-32.1688146527502+137.097867814505j,1.276272016,0.077570189
33.8262617033664-143.668783577612j,-6.72846179502048+28.5774978599786j,-6.55821912311826+27.9499841118006j,-32.9703939956673+140.514058929545j,1.374446786,0.077570189
34.3228835915715-145.778063734022j,-3.38050897219845+14.3578860758539j,-3.29497577050259+14.0426110664211j,-33.4544504209556+142.577022844296j,1.472621556,0.077570189
-2.38032154022924e-17+1.46498834979235e-16j,-16.1201938473275+104.210637833778j,-15.0694171818476+98.5975571659142j,2.76997392037459e-15-1.81235235152677e-14j,0,0.116355283
1.58005530247322-10.2144287123865j,-16.0425707078555+103.708835128944j,-14.9968514040593+98.1227671765313j,-1.47706094072465+9.66424904050481j,0.09817477,0.116355283
3.14489380863753-20.3304868924979j,-15.8104488427056+102.208259648802j,-14.7798601759900+96.7030171785129j,-2.93989697714649+19.2354260797337j,0.196349541,0.116355283
4.67944526825084-30.2507513700600j,-15.4260637123299+99.7233627555233j,-14.4205308149324+94.3519642618190j,-4.37442019856724+28.6213554506612j,0.294524311,0.116355283
6.16893111188589-39.8796845751855j,-14.8931171556603+96.2780753645740j,-13.9223238590631+91.0922503512535j,-5.76681536217447+37.7316455225746j,0.392699082,0.116355283
7.59900677663271-49.1245546173989j,-14.2167417393757+91.9055774769142j,-13.2900373137146+86.9552682737161j,-7.10367294138200+46.4785592218898j,0.490873852,0.116355283
8.95589985208091-57.8963283444335j,-13.4034513284793+86.6479786374525j,-12.5297604439616+81.9808594281180j,-8.37211826690138+54.7778589881333j,0.589048623,0.116355283
10.2265427161607-66.1105287801588j,-12.4610783542178+80.5559123971089j,-11.6488151316695+76.2169300909306j,-9.55993551684513+62.5496180276975j,0.687223393,0.116355283
11.3986983834869-73.6880486840399j,-11.3986983834869+73.6880486840400j,-10.6556853617693+69.7189900525555j,-10.6556853617693+69.7189900525555j,0.785398163,0.116355283
12.4610783542178-80.5559123971089j,-10.2265427161607+66.1105287801588j,-9.55993551684513+62.5496180276975j,-11.6488151316695+76.2169300909306j,0.883572934,0.116355283
13.4034513284793-86.6479786374525j,-8.95589985208091+57.8963283444335j,-8.37211826690139+54.7778589881334j,-12.5297604439616+81.9808594281180j,0.981747704,0.116355283
14.2167417393757-91.9055774769142j,-7.59900677663272+49.1245546173989j,-7.10367294138201+46.4785592218899j,-13.2900373137146+86.9552682737161j,1.079922475,0.116355283
14.8931171556603-96.2780753645740j,-6.16893111188590+39.8796845751856j,-5.76681536217447+37.7316455225745j,-13.9223238590631+91.0922503512535j,1.178097245,0.116355283
15.4260637123299-99.7233627555233j,-4.67944526825085+30.2507513700600j,-4.37442019856724+28.6213554506613j,-14.4205308149324+94.3519642618190j,1.276272016,0.116355283
15.8104488427055-102.208259648802j,-3.14489380863753+20.3304868924979j,-2.93989697714649+19.2354260797337j,-14.7798601759900+96.7030171785129j,1.374446786,0.116355283
16.0425707078555-103.708835128944j,-1.58005530247322+10.2144287123864j,-1.47706094072466+9.66424904050489j,-14.9968514040593+98.1227671765313j,1.472621556,0.116355283
0.00000000000000+0.00000000000000j,0.337956448565375+58.9026942162972j,0.545309177940435+52.2259051096221j,-1.00173504474083e-16-9.59388818388973e-15j,0,0.155140378
-0.0331255246443123-5.77347364478800j,0.336329095892639+58.6190616439018j,0.542683054230065+51.9743933191514j,0.0534496155892709+5.11903093664042j,0.09817477,0.155140378
-0.0659320323780460-11.4913455822750j,0.331462710170271+57.7708954634368j,0.534830908521806+51.2223696356049j,0.106384482161885+10.1887628070141j,0.196349541,0.155140378
-0.0981035785978642-17.0985495799961j,0.323404157353015+56.3663639788751j,0.521828048796167+49.9770465314720j,0.158294808015607+15.1603713218118j,0.294524311,0.155140378
-0.129330333726914-22.5410851982439j,0.312231045709753+54.4189935962080j,0.503799699700392+48.2504171490083j,0.208680668335395+19.9859771732786j,0.392699082,0.155140378
-0.159311567043021-27.7665378438221j,0.298050978413455+51.9475385567614j,0.480919484091573+46.0591098730387j,0.257056819742655+24.6191071391202j,0.490873852,0.155140378
-0.187758542879942-32.7245835512306j,0.281000517263797+48.9758003236000j,0.453407750953619+43.4242281905211j,0.302957373454242+29.0151416450392j,0.589048623,0.155140378
-0.214397301309670-37.3674736299638j,0.261243867522381+45.5323983604266j,0.421529453316094+40.3711474524309j,0.345940282046118+33.1317444756266j,0.687223393,0.155140378
-0.238971296526299-41.6504945105014j,0.238971296526299+41.6504945105014j,0.385591596611695+36.9292704952598j,0.385591596611695+36.9292704952598j,0.785398163,0.155140378
-0.261243867522381-45.5323983604266j,0.214397301309670+37.3674736299638j,0.345940282046118+33.1317444756266j,0.421529453316094+40.3711474524309j,0.883572934,0.155140378
-0.281000517263797-48.9758003236000j,0.187758542879942+32.7245835512306j,0.302957373454242+29.0151416450392j,0.453407750953619+43.4242281905211j,0.981747704,0.155140378
-0.298050978413455-51.9475385567614j,0.159311567043021+27.7665378438221j,0.257056819742655+24.6191071391202j,0.480919484091572+46.0591098730387j,1.079922475,0.155140378
-0.312231045709753-54.4189935962080j,0.129330333726914+22.5410851982440j,0.208680668335395+19.9859771732786j,0.503799699700392+48.2504171490083j,1.178097245,0.155140378
-0.323404157353012-56.3663639788751j,0.0981035785978643+17.0985495799962j,0.158294808015607+15.1603713218119j,0.521828048796166+49.9770465314720j,1.276272016,0.155140378
-0.331462710170271-57.7708954634368j,0.0659320323780460+11.4913455822750j,0.106384482161886+10.1887628070141j,0.534830908521805+51.2223696356049j,1.374446786,0.155140378
-0.336329095892639-58.6190616439017j,0.0331255246443122+5.77347364478800j,0.0534496155892713+5.11903093664046j,0.542683054230065+51.9743933191514j,1.472621556,0.155140378
0.00000000000000+0.00000000000000j,10.1212003173461+19.6582743498135j,8.38033367961163+14.2027010329421j,-1.54425625932542e-15-2.61737246459726e-15j,0,0.193925472
-0.992051111808906-1.92684783558268j,10.0724639714126+19.5636143856662j,8.33997684483835+14.1343056586249j,0.821416023414377+1.39210759979706j,0.09817477,0.193925472
-1.97454822910079-3.83513907318652j,9.92672429126556+19.2805461204255j,8.21930472714695+13.9297947076167j,1.63492136149161+2.77080844240467j,0.196349541,0.193925472
-2.93802936754857-5.70649582501530j,9.68538482969411+18.8117956562264j,8.01947621180412+13.5911322187739j,2.43268151311875+4.12282488503395j,0.294524311,0.193925472
-3.87321567709664-7.52289590256124j,9.35076981764280+18.1618773162843j,7.74241575664997+13.1215796969956j,3.20701361193557+5.43513627025502j,0.392699082,0.193925472
-4.77110080235920-9.26684638013231j,8.92610178059685+17.3370501694944j,7.39079160532432+12.5256591897501j,3.95046041653748+6.69510432204581j,0.490873852,0.193925472
-5.62303761874604-10.9215520612892j,8.41547050390016+16.3452577521765j,6.96799009062172+11.8091097372856j,4.65586212778679+7.89059485929898j,0.589048623,0.193925472
-6.42082150899932-12.4710772257682j,7.82379364588679+15.1960515674784j,6.47808302225559+10.9788321025349j,5.31642534159239+9.01009465461919j,0.687223393,0.193925472
-7.15676937814286-13.9004990991787j,7.15676937814287+13.9004990991787j,5.92578847310473+10.0428223129967j,5.92578847310473+10.0428223129967j,0.785398163,0.193925472
-7.82379364588678-15.1960515674784j,6.42082150899933+12.4710772257682j,5.31642534159239+9.01009465461921j,6.47808302225558+10.9788321025349j,0.883572934,0.193925472
-8.41547050390016-16.3452577521765j,5.62303761874604+10.9215520612892j,4.65586212778679+7.89059485929899j,6.96799009062172+11.8091097372855j,0.981747704,0.193925472
-8.92610178059684-17.3370501694944j,4.77110080235921+9.26684638013232j,3.95046041653748+6.69510432204581j,7.39079160532431+12.5256591897501j,1.079922475,0.193925472
-9.35076981764280-18.1618773162843j,3.87321567709665+7.52289590256127j,3.20701361193557+5.43513627025502j,7.74241575664997+13.1215796969956j,1.178097245,0.193925472
-9.68538482969411-18.8117956562264j,2.93802936754858+5.70649582501529j,2.43268151311875+4.12282488503395j,8.01947621180412+13.5911322187738j,1.276272016,0.193925472
-9.92672429126555-19.2805461204255j,1.97454822910079+3.83513907318653j,1.63492136149161+2.77080844240468j,8.21930472714695+13.9297947076167j,1.374446786,0.193925472
-10.0724639714126-19.5636143856662j,0.992051111808901+1.92684783558266j,0.821416023414385+1.39210759979707j,8.33997684483835+14.1343056586249j,1.472621556,0.193925472
0.00000000000000+0.00000000000000j,11.3577686003056-6.94509792357462j,7.17575136502272-8.88709827600944j,-1.32123587244515e-15+1.63648120662246e-15j,0,0.232710567
-1.11325599872683+0.680738637777555j,11.3030778401012-6.91165537878427j,7.14119604856393-8.84430185265163j,0.703346420471694-0.871087701182023j,0.09817477,0.232710567
-2.21579073361829+1.35492139034372j,11.1395322614057-6.81164981440103j,7.03786923290700-8.71633259639142j,1.39991923042599-1.73378635161669j,0.196349541,0.232710567
-3.29698619247058+2.01605550924550j,10.8687068975452-6.64604433867858j,6.86676388924650-8.50442029239586j,2.08301005291758-2.57978769170127j,0.294524311,0.232710567
-4.34642987197339+2.65777391150520j,10.4932099448217-6.41643382287724j,6.62952785557758-8.21060577199551j,2.74604034991046-3.40094426605935j,0.392699082,0.232710567
-5.35401505580884+3.27389649811010j,10.0166576441576-6.12502954178207j,6.32844584459088-7.83771862963716j,3.38262477719534-4.18934788799003j,0.490873852,0.232710567
-6.31003814785450+3.85848967174431j,9.44363945471812-5.77463787791782j,5.96641744064038-7.38934997234256j,3.98663267874503-4.93740579962886j,0.589048623,0.232710567
-7.20529212311860+4.40592348057462j,8.77967385491130-5.36863329455102j,5.54692917516096-6.86981783538473j,4.55224712828331-5.63791379435670j,0.687223393,0.232710567
-8.03115519642373+4.91092583776423j,8.03115519642373-4.91092583776424j,5.07402094946481-6.28412559724771j,5.07402094946480-6.28412559724771j,0.785398163,0.232710567
-8.77967385491129+5.36863329455103j,7.20529212311860-4.40592348057463j,4.55224712828331-5.63791379435670j,5.54692917516096-6.86981783538473j,0.883572934,0.232710567
-9.44363945471812+5.77463787791781j,6.31003814785450-3.85848967174431j,3.98663267874504-4.93740579962886j,5.96641744064038-7.38934997234256j,0.981747704,0.232710567
-10.0166576441576+6.12502954178207j,5.35401505580884-3.27389649811010j,3.38262477719534-4.18934788799003j,6.32844584459088-7.83771862963715j,1.079922475,0.232710567
-10.4932099448217+6.41643382287724j,4.34642987197340-2.65777391150521j,2.74604034991046-3.40094426605935j,6.62952785557758-8.21060577199550j,1.178097245,0.232710567
-10.8687068975452+6.64604433867857j,3.29698619247058-2.01605550924550j,2.08301005291758-2.57978769170127j,6.86676388924651-8.50442029239585j,1.276272016,0.232710567
-11.1395322614057+6.81164981440104j,2.21579073361829-1.35492139034372j,1.39991923042599-1.73378635161670j,7.03786923290700-8.71633259639141j,1.374446786,0.232710567
-11.3030778401012+6.91165537878426j,1.11325599872683-0.680738637777554j,0.703346420471699-0.871087701182029j,7.14119604856393-8.84430185265163j,1.472621556,0.232710567
0.00000000000000+0.00000000000000j,5.56378628708157-18.3354784195891j,-0.488752711489901-15.4700246327182j,9.10492655662593e-17+2.84163968397588e-15j,0,0.271495661
-0.545346421264559+1.79719116126250j,5.53699513537180-18.2471880794027j,-0.486398949722851-15.3955232506080j,-0.0479061151496525-1.51632669037023j,0.09817477,0.271495661
-1.08544085837566+3.57707438919741j,5.45687969367895-17.9831673430841j,-0.479361185422311-15.1727635921363j,-0.0953508682222709-3.01805032580371j,0.196349541,0.271495661
-1.61508190665828+5.32250843533658j,5.32421151750211-17.5459588746523j,-0.467706910860662-14.8038819259960j,-0.141877340309816-4.49070848676556j,0.294524311,0.271495661
-2.12916883328620+7.01668381566439j,5.14026827390164-16.9397732306608j,-0.451548363072821-14.2924307842834j,-0.187037456052138-5.92011867012891j,0.392699082,0.271495661
-2.62275070012749+8.64328469513780j,4.90682143686702-16.1704483102360j,-0.431041157707168-13.6433357210807j,-0.230396298847610-7.29251487443284j,0.490873852,0.271495661
-3.09107404398519+10.1866460180970j,4.62611922705394-15.2453931329174j,-0.406382790361708-12.8628478766780j,-0.271536299337738-8.59468017400184j,0.589048623,0.271495661
-3.52962865504635+11.6319043713148j,4.30086496019030-14.1735164857493j,-0.377810734593641-11.9584837756750j,-0.310061256828418-9.81407400516511j,0.687223393,0.271495661
-3.93419101266812+12.9651411267910j,3.93419101266811-12.9651411267911j,-0.345600154919089-10.9389529387401j,-0.345600154919099-10.9389529387401j,0.785398163,0.271495661
-4.30086496019032+14.1735164857492j,3.52962865504634-11.6319043713148j,-0.310061256828400-9.81407400516512j,-0.377810734593656-11.9584837756750j,0.883572934,0.271495661
-4.62611922705395+15.2453931329174j,3.09107404398518-10.1866460180970j,-0.271536299337730-8.59468017400185j,-0.406382790361722-12.8628478766780j,0.981747704,0.271495661
-4.90682143686704+16.1704483102360j,2.62275070012750-8.64328469513780j,-0.230396298847595-7.29251487443285j,-0.431041157707158-13.6433357210807j,1.079922475,0.271495661
-5.14026827390165+16.9397732306608j,2.12916883328619-7.01668381566439j,-0.187037456052131-5.92011867012891j,-0.451548363072846-14.2924307842834j,1.178097245,0.271495661
-5.32421151750211+17.5459588746523j,1.61508190665828-5.32250843533659j,-0.141877340309814-4.49070848676557j,-0.467706910860662-14.8038819259960j,1.276272016,0.271495661
-5.45687969367897+17.9831673430841j,1.08544085837567-3.57707438919742j,-0.0953508682222657-3.01805032580371j,-0.479361185422298-15.1727635921363j,1.374446786,0.271495661
-5.53699513537180+18.2471880794027j,0.545346421264562-1.79719116126250j,-0.0479061151496527-1.51632669037024j,-0.486398949722833-15.3955232506080j,1.472621556,0.271495661
0.00000000000000+0.00000000000000j,-3.23721681716035-16.1969072077038j,-9.62526754570765-8.84594646443384j,1.76812701150157e-15+1.62496191885162e-15j,0,0.310280756
0.317302735044819+1.58757452668237j,-3.22162873336436-16.1189146724336j,-9.57891661600831-8.80334839214650j,-0.943440940151913-0.867054137384539j,0.09817477,0.310280756
0.631549671295838+3.15985984281628j,-3.17501460374466-15.8856881773729j,-9.44031813129447-8.67597169638109j,-1.87779602831289-1.72575806944607j,0.196349541,0.310280756
0.939714438972109+4.70171398130877j,-3.09782334785137-15.4994738211635j,-9.21080422237344-8.46504065041096j,-2.79406691421349-2.56784200790350j,0.294524311,0.310280756
1.23882924290091+6.19828804394295j,-2.99079835967578-14.9639910591821j,-8.89258523365318-8.17258663551545j,-3.68342940833787-3.38519622409960j,0.392699082,0.310280756
1.52601344400763+7.63516920438505j,-2.85497034835981-14.2843968831511j,-8.48872578795128-7.80142614372962j,-4.53731846369261-4.16994915012112j,0.490873852,0.310280756
1.79850130144475+8.99851951158087j,-2.69164741190360-13.4672361564898j,-8.00311527250185-7.35513365348634j,-5.34751066189143-4.91454318630090j,0.589048623,0.310280756
2.05366860818814+10.2752091567890j,-2.50240243946659-12.5203785837013j,-7.44043038203041-6.83800720543494j,-6.10620340916954-5.61180748503401j,0.687223393,0.310280756
2.28905796358521+11.4529429208166j,-2.28905796358521-11.4529429208166j,-6.80609007962703-6.25502700996023j,-6.80609007962702-6.25502700996023j,0.785398163,0.310280756
2.50240243946659+12.5203785837013j,-2.05366860818814-10.2752091567890j,-6.10620340916954-5.61180748503401j,-7.44043038203041-6.83800720543494j,0.883572934,0.310280756
2.69164741190359+13.4672361564898j,-1.79850130144475-8.99851951158087j,-5.34751066189143-4.91454318630090j,-8.00311527250185-7.35513365348634j,0.981747704,0.310280756
2.85497034835981+14.2843968831511j,-1.52601344400763-7.63516920438506j,-4.53731846369262-4.16994915012113j,-8.48872578795128-7.80142614372962j,1.079922475,0.310280756
2.99079835967578+14.9639910591821j,-1.23882924290092-6.19828804394296j,-3.68342940833787-3.38519622409960j,-8.89258523365318-8.17258663551545j,1.178097245,0.310280756
3.09782334785137+15.4994738211635j,-0.939714438972110-4.70171398130878j,-2.79406691421349-2.56784200790351j,-9.21080422237344-8.46504065041096j,1.276272016,0.310280756
3.17501460374466+15.8856881773729j,-0.631549671295838-3.15985984281628j,-1.87779602831289-1.72575806944607j,-9.44031813129448-8.67597169638109j,1.374446786,0.310280756
3.22162873336436+16.1189146724336j,-0.317302735044819-1.58757452668237j,-0.943440940151919-0.867054137384545j,-9.57891661600831-8.80334839214650j,1.472621556,0.310280756
0.00000000000000+0.00000000000000j,-10.3361481059557-5.38561015146419j,-15.2011349163953+4.55497567323533j,2.79236269523642e-15-8.36729638483899e-16j,0,0.34906585
1.01311967936858+0.527882105976371j,-10.2863767276688-5.35967696654789j,-15.1279311773551+4.53304038666943j,-1.48997117154829+0.446465509157771j,0.09817477,0.34906585
2.01648246239729+1.05068041870248j,-10.1375419183891-5.28212716254630j,-14.9090433404433+4.46745128573822j,-2.96559310621351+0.888631311399486j,0.196349541,0.34906585
3.00042541699166+1.56336010463614j,-9.89107703869106-5.15370758646493j,-14.5465732660509+4.35883818676806j,-4.41265475810777+1.32223910833713j,0.294524311,0.34906585
3.95547263462104+2.06098377814259j,-9.54935568009774-4.97565498902278j,-14.0440117391406+4.20824709327600j,-5.81722013247901+1.74311301985207j,0.392699082,0.34906585
4.87242648849772+2.53875905121719j,-9.11566880609628-4.74968411406664j,-13.4061987019446+4.01712827981381j,-7.16576249695846+2.14719980010333j,0.490873852,0.34906585
5.74245621175091+2.99208468680169j,-8.59419305836066-4.47797118465058j,-12.6392766426753+3.78732232503133j,-8.44529465138795+2.53060787250079j,0.589048623,0.34906585
6.55718294253906+3.41659491121243j,-7.98995053340919-4.16313294481830j,-11.7506314400055+3.52104238589781j,-9.64349400165694+2.88964480771507j,0.687223393,0.34906585
7.30876041706974+3.80820145892744j,-7.30876041706975-3.80820145892744j,-10.7488212330199+3.22085288379054j,-10.7488212330199+3.22085288379054j,0.785398163,0.34906585
7.98995053340919+4.16313294481829j,-6.55718294253907-3.41659491121243j,-9.64349400165693+2.88964480771508j,-11.7506314400055+3.52104238589782j,0.883572934,0.34906585
8.59419305836065+4.47797118465058j,-5.74245621175091-2.99208468680170j,-8.44529465138796+2.53060787250079j,-12.6392766426753+3.78732232503132j,0.981747704,0.34906585
9.11566880609628+4.74968411406663j,-4.87242648849773-2.53875905121719j,-7.16576249695846+2.14719980010333j,-13.4061987019446+4.01712827981382j,1.079922475,0.34906585
9.54935568009775+4.97565498902277j,-3.95547263462105-2.06098377814259j,-5.81722013247900+1.74311301985207j,-14.0440117391406+4.20824709327600j,1.178097245,0.34906585
9.89107703869106+5.15370758646493j,-3.00042541699167-1.56336010463614j,-4.41265475810777+1.32223910833713j,-14.5465732660509+4.35883818676806j,1.276272016,0.34906585
10.1375419183891+5.28212716254629j,-2.01648246239729-1.05068041870248j,-2.96559310621351+0.888631311399487j,-14.9090433404433+4.46745128573823j,1.374446786,0.34906585
10.2863767276688+5.35967696654790j,-1.01311967936857-0.527882105976369j,-1.48997117154831+0.446465509157776j,-15.1279311773551+4.53304038666943j,1.472621556,0.34906585
0.00000000000000+0.00000000000000j,-12.2650875385240+7.85342943529670j,-14.3155689575376+17.6099944197235j,2.65342218683240e-15-3.26529168287459e-15j,0,0.387850945
1.20218880641785-0.769770695027778j,-12.2060277896365+7.81561302600513j,-14.2466274768918+17.5251875152225j,-1.40317033330580+1.72608031247171j,0.09817477,0.387850945
2.39279987744664-1.53212807746297j,-12.0294173206414+7.70252799082445j,-14.0404913281252+17.2716134910080j,-2.79282736925094+3.43553752796284j,0.196349541,0.387850945
3.56036697761816-2.27973022896579j,-11.7369569869001+7.51526340046203j,-13.6991375725556+16.8517043872508j,-4.15558795091546+5.11190863900385j,0.294524311,0.387850945
4.69364579750064-3.00537733213636j,-11.3314633413015+7.25562271529227j,-13.2258536334518+16.2695041581658j,-5.47832794893722+6.73904927539773j,0.392699082,0.387850945
5.78172224254541-3.70208100869209j,-10.8168415093183+6.92610641704743j,-12.6251974938709+15.5306197102219j,-6.74830865405202+8.30128918333045j,0.490873852,0.387850945
6.81411754178358-4.36313162137079j,-10.1980475805133+6.52988792781154j,-11.9029538007890+14.6421669045682j,-7.95329945782753+9.78358313848144j,0.589048623,0.387850945
7.78088916411882-4.98216289140532j,-9.48104087868807+6.07078304823096j,-11.0660781557891+13.6127020274010j,-9.08169564010844+11.1716558397583j,0.687223393,0.387850945
8.67272657033692-5.55321320926833j,-8.67272657033692+5.55321320926833j,-10.1226301288153+12.4521393882500j,-10.1226301288153+12.4521393882500j,0.785398163,0.387850945
9.48104087868807-6.07078304823096j,-7.78088916411882+4.98216289140532j,-9.08169564010844+11.1716558397583j,-11.0660781557891+13.6127020274010j,0.883572934,0.387850945
10.1980475805133-6.52988792781154j,-6.81411754178358+4.36313162137078j,-7.95329945782754+9.78358313848145j,-11.9029538007890+14.6421669045682j,0.981747704,0.387850945
